client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,transaction_date,floor_area_sqft,sale_price
C1096,Individual,F,USA,New York,Home,2,No,2024-12-01,1062.33,334718.74
C1096,Individual,F,USA,New York,Home,2,No,2025-09-01,1599.81,561232.25
C1097,Individual,F,Canada,Alberta,Home,3,Yes,2024-10-01,1385.68,453949.46
C1097,Individual,F,Canada,Alberta,Home,3,Yes,2025-07-01,1496.62,387052.7
C1097,Individual,F,Canada,Alberta,Home,3,Yes,2025-12-01,605.55,223340.65
C1098,Individual,M,USA,California,Investment,3,No,2024-02-01,1579.99,443496.6
C1098,Individual,M,USA,California,Investment,3,No,2025-07-01,1195.81,414448.26
C1098,Individual,M,USA,California,Investment,3,No,2025-08-01,1094.46,329829.37
C1099,Individual,F,USA,Colorado,Home,3,No,2024-03-01,1106.36,347422.89
C1099,Individual,F,USA,Colorado,Home,3,No,2024-08-01,1426.22,411141.04
C1099,Individual,F,USA,Colorado,Home,3,No,2024-11-01,1346.3,444521.07
C1099,Individual,F,USA,Colorado,Home,3,No,2025-12-01,733.45,223416.12
C1100,Individual,M,Russia,Novosibirsk,Home,1,No,2024-01-01,1631.24,548635.7
C1100,Individual,M,Russia,Novosibirsk,Home,1,No,2024-09-01,1153.16,350443.7
C1100,Individual,M,Russia,Novosibirsk,Home,1,No,2025-04-01,498.61,149860.49
C1100,Individual,M,Russia,Novosibirsk,Home,1,No,2025-07-01,885.68,265285.7
C1101,Individual,M,Belgium,Flanders,Home,5,No,2024-01-01,635.36,222895.04
C1101,Individual,M,Belgium,Flanders,Home,5,No,2024-04-01,1146.24,325612.79
C1101,Individual,M,Belgium,Flanders,Home,5,No,2024-12-01,1089.77,323499.11
C1101,Individual,M,Belgium,Flanders,Home,5,No,2025-02-01,602.92,165907.49
C1102,Company,M,Germany,Berlin,Home,2,No,2024-02-01,568.7,186326.2
C1102,Company,M,Germany,Berlin,Home,2,No,2024-06-01,706.3,233124.97
C1102,Company,M,Germany,Berlin,Home,2,No,2025-06-01,1664.17,516162.59
C1102,Company,M,Germany,Berlin,Home,2,No,2025-12-01,1033.08,312842.27
C1103,Individual,M,Belgium,Wallonia,Home,4,No,2024-03-01,1424.54,496697.45
C1103,Individual,M,Belgium,Wallonia,Home,4,No,2024-05-01,619.78,185780.26
C1103,Individual,M,Belgium,Wallonia,Home,4,No,2024-08-01,1487.05,378580.53
C1103,Individual,M,Belgium,Wallonia,Home,4,No,2025-08-01,458.29,145782.57
C1104,Individual,M,USA,Utah,Investment,5,Yes,2024-06-01,1322.66,381470.55
C1104,Individual,M,USA,Utah,Investment,5,Yes,2024-10-01,745.49,223449.53
C1104,Individual,M,USA,Utah,Investment,5,Yes,2025-05-01,1006.89,289076.11
C1105,Individual,M,USA,Nevada,Home,3,Yes,2024-05-01,1795.66,550595.85
C1105,Individual,M,USA,Nevada,Home,3,Yes,2024-06-01,1181.69,375616.46
C1105,Individual,M,USA,Nevada,Home,3,Yes,2024-09-01,804.65,210426.14
C1105,Individual,M,USA,Nevada,Home,3,Yes,2024-09-01,1681.78,486871.86
C1106,Individual,M,USA,California,Home,1,No,2024-06-01,474.93,149499.39
C1106,Individual,M,USA,California,Home,1,No,2024-09-01,1051.39,294558.36
C1106,Individual,M,USA,California,Home,1,No,2025-08-01,1001.72,329442.1
C1107,Individual,M,Canada,British Columbia,Home,1,No,2024-05-01,802.79,235196.88
C1107,Individual,M,Canada,British Columbia,Home,1,No,2024-07-01,1697.13,540584.92
C1107,Individual,M,Canada,British Columbia,Home,1,No,2024-09-01,1304.22,380745.79
C1108,Individual,F,Australia,South Australia,Home,4,No,2025-04-01,1070.72,349761.45
C1108,Individual,F,Australia,South Australia,Home,4,No,2025-05-01,1948.32,516476.18
C1108,Individual,F,Australia,South Australia,Home,4,No,2025-09-01,696.04,203666.47
C1109,Individual,F,USA,California,Home,1,Yes,2024-01-01,1631.24,522844.12
C1109,Individual,F,USA,California,Home,1,Yes,2024-03-01,1173.72,330077.14
C1109,Individual,F,USA,California,Home,1,Yes,2024-06-01,1859.83,531593.91
C1109,Individual,F,USA,California,Home,1,Yes,2024-10-01,1170.93,372450.2
C1110,Individual,M,USA,New York,Home,5,Yes,2024-04-01,1114.07,342505.69
C1110,Individual,M,USA,New York,Home,5,Yes,2025-10-01,1383.05,432256.61
C1110,Individual,M,USA,New York,Home,5,Yes,2025-11-01,645.84,229427.6
C1110,Individual,M,USA,New York,Home,5,Yes,2025-11-01,1468.68,441268.43
C1111,Company,M,USA,California,Home,4,Yes,2024-03-01,629.27,201409.8
C1111,Company,M,USA,California,Home,4,Yes,2024-03-01,837.95,247793.15
C1111,Company,M,USA,California,Home,4,Yes,2024-10-01,1224.71,435943.19
C1112,Individual,M,USA,Nevada,Investment,3,Yes,2024-02-01,1164.55,377256.14
C1112,Individual,M,USA,Nevada,Investment,3,Yes,2025-07-01,624.96,196161.06
C1112,Individual,M,USA,Nevada,Investment,3,Yes,2025-07-01,1138.32,388182.22
C1113,Individual,F,USA,Texas,Investment,2,No,2024-01-01,564.59,146766.78
C1113,Individual,F,USA,Texas,Investment,2,No,2024-05-01,1678.3,523652.47
C1113,Individual,F,USA,Texas,Investment,2,No,2024-08-01,757.2,291390.39
C1113,Individual,F,USA,Texas,Investment,2,No,2025-11-01,768.05,200961.24
C1114,Individual,F,USA,California,Home,3,No,2024-02-01,1341.67,367529.08
C1114,Individual,F,USA,California,Home,3,No,2024-05-01,1295.04,356105.59
C1114,Individual,F,USA,California,Home,3,No,2024-10-01,581.47,149191.06
C1115,Individual,M,USA,Colorado,Home,3,Yes,2025-01-01,1093.67,331504.2
C1115,Individual,M,USA,Colorado,Home,3,Yes,2025-04-01,782.15,250548.46
C1115,Individual,M,USA,Colorado,Home,3,Yes,2025-06-01,1451.17,472546.53
C1116,Individual,F,USA,California,Home,1,Yes,2024-03-01,629.97,185697.91
C1116,Individual,F,USA,California,Home,1,Yes,2024-07-01,1001.41,294707.51
C1116,Individual,F,USA,California,Home,1,Yes,2025-02-01,1006.65,286546.53
C1117,Individual,F,Mexico,Mexico City,Home,5,Yes,2024-02-01,703.28,202165.96
C1117,Individual,F,Mexico,Mexico City,Home,5,Yes,2024-09-01,1219.8,300710.22
C1117,Individual,F,Mexico,Mexico City,Home,5,Yes,2025-02-01,740.83,235996.49
C1117,Individual,F,Mexico,Mexico City,Home,5,Yes,2025-09-01,1528.05,410756.82
C1118,Company,M,UK,Scotland,Investment,2,Yes,2024-02-01,1365.73,401356.84
C1118,Company,M,UK,Scotland,Investment,2,Yes,2024-05-01,788.47,229444.3
C1118,Company,M,UK,Scotland,Investment,2,Yes,2024-09-01,795.75,228567.85
C1119,Individual,M,USA,Oregon,Home,1,Yes,2024-06-01,793.1,255651.88
C1119,Individual,M,USA,Oregon,Home,1,Yes,2024-11-01,1116.68,394144.56
C1119,Individual,M,USA,Oregon,Home,1,Yes,2025-01-01,939.93,288907.22
C1120,Individual,F,USA,Arizona,Home,1,No,2024-06-01,612.66,210701.37
C1120,Individual,F,USA,Arizona,Home,1,No,2024-09-01,1495.57,436572.8
C1120,Individual,F,USA,Arizona,Home,1,No,2024-11-01,1454.84,418163.55
C1120,Individual,F,USA,Arizona,Home,1,No,2025-02-01,931.4,305773.57
C1121,Individual,F,USA,California,Home,1,No,2024-05-01,786.98,206258.47
C1121,Individual,F,USA,California,Home,1,No,2024-12-01,838.34,240394.52
C1121,Individual,F,USA,California,Home,1,No,2024-12-01,1748.18,568008.79
C1122,Individual,F,USA,California,Home,4,No,2024-01-01,1910.67,625903.82
C1122,Individual,F,USA,California,Home,4,No,2024-09-01,1527.31,502181.85
C1122,Individual,F,USA,California,Home,4,No,2024-10-01,619.78,198448.41
C1122,Individual,F,USA,California,Home,4,No,2025-11-01,777.75,232415.12
C1123,Individual,M,USA,Virginia,Home,5,No,2024-02-01,1322.66,406088.42
C1123,Individual,M,USA,Virginia,Home,5,No,2024-02-01,763.09,254595.83
C1123,Individual,M,USA,Virginia,Home,5,No,2025-12-01,1765.37,581087.19
C1124,Individual,F,USA,Oregon,Investment,5,Yes,2024-05-01,1431.61,386241.87
C1124,Individual,F,USA,Oregon,Investment,5,Yes,2024-06-01,1565.26,531100.09
C1124,Individual,F,USA,Oregon,Investment,5,Yes,2024-09-01,641.72,174905.89
C1124,Individual,F,USA,Oregon,Investment,5,Yes,2025-03-01,524.97,179942.16
C1125,Individual,M,USA,Oregon,Home,3,No,2024-10-01,871.7,320938.27
C1125,Individual,M,USA,Oregon,Home,3,No,2025-02-01,1582.61,425502.86
C1125,Individual,M,USA,Oregon,Home,3,No,2025-09-01,1542.71,440465.95
C1126,Company,M,USA,Virginia,Home,1,Yes,2024-03-01,799.67,258779.74
C1126,Company,M,USA,Virginia,Home,1,Yes,2024-06-01,749.15,194083.34
C1126,Company,M,USA,Virginia,Home,1,Yes,2024-07-01,1499.0,440625.12
C1127,Individual,F,UK,England,Investment,1,No,2024-01-01,800.23,248776.66
C1127,Individual,F,UK,England,Investment,1,No,2024-02-01,1010.7,309658.36
C1127,Individual,F,UK,England,Investment,1,No,2025-10-01,986.18,280293.38
C1128,Individual,M,USA,California,Investment,1,No,2024-06-01,1262.78,384736.43
C1128,Individual,M,USA,California,Investment,1,No,2025-03-01,1550.36,467492.04
C1128,Individual,M,USA,California,Investment,1,No,2025-07-01,1179.42,334406.06
C1129,Individual,F,USA,Colorado,Investment,5,No,2024-01-01,811.56,182390.99
C1129,Individual,F,USA,Colorado,Investment,5,No,2024-07-01,973.52,278475.29
C1129,Individual,F,USA,Colorado,Investment,5,No,2025-03-01,1493.72,507394.76
C1129,Individual,F,USA,Colorado,Investment,5,No,2025-04-01,1598.95,494864.22
C1130,Individual,F,USA,Arizona,Home,5,No,2024-05-01,459.44,158892.76
C1130,Individual,F,USA,Arizona,Home,5,No,2025-04-01,890.65,268851.49
C1130,Individual,F,USA,Arizona,Home,5,No,2025-04-01,1898.39,678504.41
C1130,Individual,F,USA,Arizona,Home,5,No,2025-10-01,788.44,219968.35
C1131,Individual,F,USA,California,Investment,3,No,2024-03-01,627.56,188574.81
C1131,Individual,F,USA,California,Investment,3,No,2024-07-01,1496.62,440294.2
C1131,Individual,F,USA,California,Investment,3,No,2024-10-01,1829.02,581631.78
C1132,Individual,M,USA,New York,Home,2,Yes,2025-04-01,1631.48,574927.34
C1132,Individual,M,USA,New York,Home,2,Yes,2025-06-01,1408.23,415927.28
C1132,Individual,M,USA,New York,Home,2,Yes,2025-08-01,1306.75,393046.65
C1133,Individual,M,USA,Oregon,Investment,3,No,2024-08-01,751.07,218479.78
C1133,Individual,M,USA,Oregon,Investment,3,No,2024-12-01,1899.92,502325.67
C1133,Individual,M,USA,Oregon,Investment,3,No,2025-07-01,1201.5,373627.99
C1133,Individual,M,USA,Oregon,Investment,3,No,2025-11-01,990.46,332586.48
C1134,Individual,F,USA,California,Investment,1,No,2024-06-01,715.54,217319.81
C1134,Individual,F,USA,California,Investment,1,No,2024-11-01,601.23,212513.83
C1134,Individual,F,USA,California,Investment,1,No,2025-07-01,1555.67,453416.1
C1134,Individual,F,USA,California,Investment,1,No,2025-12-01,747.71,205334.04
C1135,Individual,F,Russia,Moscow Oblast,Investment,5,Yes,2024-04-01,1752.38,484226.87
C1135,Individual,F,Russia,Moscow Oblast,Investment,5,Yes,2024-06-01,1241.14,390460.54
C1135,Individual,F,Russia,Moscow Oblast,Investment,5,Yes,2024-10-01,916.9,311395.34
C1136,Individual,F,USA,California,Home,3,Yes,2024-03-01,1075.42,349579.55
C1136,Individual,F,USA,California,Home,3,Yes,2025-05-01,677.24,236838.98
C1136,Individual,F,USA,California,Home,3,Yes,2025-10-01,1318.98,430426.11
C1137,Individual,F,USA,Nevada,Home,4,Yes,2024-02-01,1606.58,554352.77
C1137,Individual,F,USA,Nevada,Home,4,Yes,2025-03-01,780.74,272122.22
C1137,Individual,F,USA,Nevada,Home,4,Yes,2025-10-01,1033.2,288427.44
C1138,Individual,M,USA,Oregon,Home,1,No,2024-02-01,837.95,266754.6
C1138,Individual,M,USA,Oregon,Home,1,No,2024-03-01,793.56,224958.55
C1138,Individual,M,USA,Oregon,Home,1,No,2024-03-01,1224.71,348889.77
C1139,Individual,F,USA,California,Home,4,Yes,2024-08-01,691.03,237824.52
C1139,Individual,F,USA,California,Home,4,Yes,2025-07-01,1938.82,568773.25
C1139,Individual,F,USA,California,Home,4,Yes,2025-08-01,1687.92,490784.82
C1140,Individual,M,USA,Florida,Home,1,Yes,2025-01-01,787.64,247736.87
C1140,Individual,M,USA,Florida,Home,1,Yes,2025-06-01,1351.57,476244.3
C1140,Individual,M,USA,Florida,Home,1,Yes,2025-12-01,1692.61,551828.54
C1141,Individual,F,USA,Arizona,Investment,3,No,2024-02-01,1617.43,436787.87
C1141,Individual,F,USA,Arizona,Investment,3,No,2025-11-01,661.7,187373.72
C1141,Individual,F,USA,Arizona,Investment,3,No,2025-12-01,1025.52,366080.74
C1142,Individual,F,USA,Colorado,Home,2,Yes,2024-05-01,1522.89,448686.87
C1142,Individual,F,USA,Colorado,Home,2,Yes,2024-08-01,1577.36,492869.13
C1142,Individual,F,USA,Colorado,Home,2,Yes,2024-11-01,860.8,260547.09
C1142,Individual,F,USA,Colorado,Home,2,Yes,2024-12-01,928.43,290577.04
C1143,Individual,M,USA,Arizona,Home,2,Yes,2024-06-01,1317.29,404667.67
C1143,Individual,M,USA,Arizona,Home,2,Yes,2024-09-01,1126.02,338497.95
C1143,Individual,M,USA,Arizona,Home,2,Yes,2025-10-01,1588.14,365164.05
C1144,Individual,F,USA,Georgia,Investment,4,No,2024-04-01,1376.34,406150.37
C1144,Individual,F,USA,Georgia,Investment,4,No,2024-05-01,641.72,164198.69
C1144,Individual,F,USA,Georgia,Investment,4,No,2024-09-01,524.97,180138.19
C1144,Individual,F,USA,Georgia,Investment,4,No,2024-09-01,1565.26,494178.87
C1145,Individual,M,USA,Nevada,Home,5,No,2024-05-01,1646.02,568314.74
C1145,Individual,M,USA,Nevada,Home,5,No,2024-12-01,1368.16,318619.68
C1145,Individual,M,USA,Nevada,Home,5,No,2025-09-01,788.04,231915.89
C1146,Individual,M,USA,California,Investment,2,No,2024-10-01,1253.3,340442.96
C1146,Individual,M,USA,California,Investment,2,No,2024-12-01,431.76,131562.21
C1146,Individual,M,USA,California,Investment,2,No,2025-10-01,1723.2,565819.26
C1147,Individual,F,USA,Utah,Home,3,No,2024-09-01,490.37,120305.09
C1147,Individual,F,USA,Utah,Home,3,No,2025-05-01,802.72,229942.63
C1147,Individual,F,USA,Utah,Home,3,No,2025-09-01,1738.5,555067.12
C1148,Individual,M,Australia,New South Wales,Home,1,Yes,2024-09-01,1059.78,295506.38
C1148,Individual,M,Australia,New South Wales,Home,1,Yes,2024-09-01,1723.2,523867.62
C1148,Individual,M,Australia,New South Wales,Home,1,Yes,2025-01-01,881.17,264303.57
C1149,Individual,F,Russia,Tatarstan,Home,3,No,2024-06-01,719.96,214613.17
C1149,Individual,F,Russia,Tatarstan,Home,3,No,2024-06-01,645.44,195801.49
C1149,Individual,F,Russia,Tatarstan,Home,3,No,2024-10-01,1699.02,484921.76
C1149,Individual,F,Russia,Tatarstan,Home,3,No,2025-03-01,1148.66,382113.57
C1150,Individual,F,USA,Nevada,Investment,4,No,2024-02-01,1338.63,436593.99
C1150,Individual,F,USA,Nevada,Investment,4,No,2024-04-01,1697.13,516408.12
C1150,Individual,F,USA,Nevada,Investment,4,No,2025-11-01,1614.62,523968.19
C1151,Individual,M,USA,Arizona,Investment,2,No,2024-06-01,924.6,259266.94
C1151,Individual,M,USA,Arizona,Investment,2,No,2024-07-01,1703.94,545707.37
C1151,Individual,M,USA,Arizona,Investment,2,No,2024-10-01,1170.11,419677.6
C1151,Individual,M,USA,Arizona,Investment,2,No,2024-12-01,1602.22,535348.43
C1152,Individual,M,USA,Georgia,Home,1,No,2024-03-01,1940.69,585559.25
C1152,Individual,M,USA,Georgia,Home,1,No,2024-05-01,715.54,232688.53
C1152,Individual,M,USA,Georgia,Home,1,No,2025-01-01,1867.34,538677.47
C1152,Individual,M,USA,Georgia,Home,1,No,2025-05-01,974.77,298003.07
C1153,Individual,M,USA,California,Home,1,No,2024-02-01,788.47,213928.44
C1153,Individual,M,USA,California,Home,1,No,2025-04-01,1029.59,300788.15
C1153,Individual,M,USA,California,Home,1,No,2025-09-01,1693.0,492913.41
C1154,Individual,M,USA,Utah,Home,5,Yes,2024-04-01,1185.72,380522.29
C1154,Individual,M,USA,Utah,Home,5,Yes,2025-08-01,924.4,281935.41
C1154,Individual,M,USA,Utah,Home,5,Yes,2025-09-01,802.5,193328.23
C1154,Individual,M,USA,Utah,Home,5,Yes,2025-10-01,1628.68,518104.03
C1155,Individual,M,USA,California,Home,5,No,2024-06-01,1492.81,510616.13
C1155,Individual,M,USA,California,Home,5,No,2024-06-01,1742.3,477187.81
C1155,Individual,M,USA,California,Home,5,No,2025-11-01,1802.21,589821.06
C1156,Individual,F,USA,Virginia,Home,4,No,2024-05-01,780.74,235532.69
C1156,Individual,F,USA,Virginia,Home,4,No,2024-06-01,1606.58,441602.33
C1156,Individual,F,USA,Virginia,Home,4,No,2025-11-01,637.07,182821.64
C1157,Individual,M,Canada,Alberta,Investment,2,No,2024-02-01,952.38,329573.31
C1157,Individual,M,Canada,Alberta,Investment,2,No,2024-09-01,513.06,140627.96
C1157,Individual,M,Canada,Alberta,Investment,2,No,2024-10-01,937.24,269684.75
C1157,Individual,M,Canada,Alberta,Investment,2,No,2025-09-01,463.13,154194.36
C1158,Individual,F,USA,California,Investment,2,No,2024-04-01,630.83,187580.54
C1158,Individual,F,USA,California,Investment,2,No,2024-08-01,530.28,157263.39
C1158,Individual,F,USA,California,Investment,2,No,2025-05-01,1755.05,596516.36
C1159,Individual,M,USA,Nevada,Investment,1,Yes,2024-06-01,1059.78,359054.49
C1159,Individual,M,USA,Nevada,Investment,1,Yes,2024-11-01,743.19,252948.01
C1159,Individual,M,USA,Nevada,Investment,1,Yes,2025-09-01,1724.08,558548.42
C1160,Individual,M,USA,Florida,Home,2,Yes,2024-06-01,1627.52,510079.55
C1160,Individual,M,USA,Florida,Home,2,Yes,2024-10-01,1449.43,376895.27
C1160,Individual,M,USA,Florida,Home,2,Yes,2024-11-01,573.8,194575.52
C1160,Individual,M,USA,Florida,Home,2,Yes,2025-01-01,757.2,277875.52
C1161,Individual,M,Canada,Alberta,Investment,3,Yes,2024-01-01,1756.12,585515.42
C1161,Individual,M,Canada,Alberta,Investment,3,Yes,2024-08-01,613.59,200432.99
C1161,Individual,M,Canada,Alberta,Investment,3,Yes,2024-09-01,1755.26,512122.41
C1161,Individual,M,Canada,Alberta,Investment,3,Yes,2024-11-01,1820.34,724345.49
C1162,Individual,M,USA,California,Investment,2,No,2024-02-01,606.9,204268.81
C1162,Individual,M,USA,California,Investment,2,No,2024-03-01,1430.46,446838.6
C1162,Individual,M,USA,California,Investment,2,No,2024-06-01,785.12,243597.84
C1162,Individual,M,USA,California,Investment,2,No,2025-04-01,668.24,221518.38
C1163,Individual,M,USA,California,Home,3,Yes,2024-03-01,1376.88,397654.23
C1163,Individual,M,USA,California,Home,3,Yes,2024-05-01,769.6,169312.0
C1163,Individual,M,USA,California,Home,3,Yes,2025-01-01,493.06,136987.43
C1163,Individual,M,USA,California,Home,3,Yes,2025-07-01,1599.81,498755.52
C1164,Individual,F,Belgium,Wallonia,Home,3,Yes,2024-07-01,921.38,295651.21
C1164,Individual,F,Belgium,Wallonia,Home,3,Yes,2024-07-01,1352.74,411818.69
C1164,Individual,F,Belgium,Wallonia,Home,3,Yes,2024-10-01,1469.09,400273.64
C1164,Individual,F,Belgium,Wallonia,Home,3,Yes,2025-12-01,935.25,207543.49
C1165,Individual,F,Russia,Moscow Oblast,Home,1,No,2025-03-01,1757.51,509155.44
C1165,Individual,F,Russia,Moscow Oblast,Home,1,No,2025-07-01,660.84,188928.74
C1165,Individual,F,Russia,Moscow Oblast,Home,1,No,2025-12-01,821.43,272621.22
C1166,Individual,M,USA,New York,Investment,1,No,2024-02-01,428.03,143176.47
C1166,Individual,M,USA,New York,Investment,1,No,2024-04-01,1346.3,404594.57
C1166,Individual,M,USA,New York,Investment,1,No,2024-11-01,733.45,207396.58
C1166,Individual,M,USA,New York,Investment,1,No,2024-11-01,1250.17,408434.17
C1167,Individual,M,UK,Scotland,Home,3,No,2024-01-01,434.38,144762.45
C1167,Individual,M,UK,Scotland,Home,3,No,2025-06-01,1221.66,356216.19
C1167,Individual,M,UK,Scotland,Home,3,No,2025-08-01,1925.28,662126.19
C1168,Individual,F,Germany,Hamburg,Home,2,Yes,2024-01-01,727.55,223964.08
C1168,Individual,F,Germany,Hamburg,Home,2,Yes,2024-01-01,1370.17,382048.18
C1168,Individual,F,Germany,Hamburg,Home,2,Yes,2024-09-01,572.01,177039.39
C1168,Individual,F,Germany,Hamburg,Home,2,Yes,2024-12-01,935.25,298017.54
C1169,Individual,M,Russia,Saint Petersburg,Home,5,Yes,2024-02-01,498.61,134300.91
C1169,Individual,M,Russia,Saint Petersburg,Home,5,Yes,2024-08-01,1044.69,269707.97
C1169,Individual,M,Russia,Saint Petersburg,Home,5,Yes,2024-12-01,767.46,234640.23
C1169,Individual,M,Russia,Saint Petersburg,Home,5,Yes,2025-02-01,1019.7,261651.11
C1170,Individual,F,USA,Nevada,Home,1,Yes,2024-03-01,604.6,163386.52
C1170,Individual,F,USA,Nevada,Home,1,Yes,2024-04-01,1157.23,339572.46
C1170,Individual,F,USA,Nevada,Home,1,Yes,2024-05-01,1512.9,366328.69
C1170,Individual,F,USA,Nevada,Home,1,Yes,2024-12-01,765.0,296667.95
C1171,Individual,F,USA,California,Investment,4,Yes,2024-04-01,1596.51,527403.68
C1171,Individual,F,USA,California,Investment,4,Yes,2024-04-01,590.12,150873.32
C1171,Individual,F,USA,California,Investment,4,Yes,2024-07-01,1343.96,366128.05
C1171,Individual,F,USA,California,Investment,4,Yes,2025-11-01,1577.36,517404.2
C1172,Individual,F,USA,Nevada,Home,5,No,2024-01-01,1414.44,454693.74
C1172,Individual,F,USA,Nevada,Home,5,No,2024-06-01,860.97,247067.76
C1172,Individual,F,USA,Nevada,Home,5,No,2024-11-01,1165.89,383302.73
C1172,Individual,F,USA,Nevada,Home,5,No,2025-05-01,520.49,155210.56
C1173,Individual,F,Canada,Manitoba,Investment,1,No,2024-07-01,1618.34,468922.65
C1173,Individual,F,Canada,Manitoba,Investment,1,No,2024-10-01,697.68,185136.75
C1173,Individual,F,Canada,Manitoba,Investment,1,No,2024-12-01,460.81,146612.19
C1173,Individual,F,Canada,Manitoba,Investment,1,No,2025-08-01,1283.1,460400.58
C1174,Individual,M,USA,Nevada,Home,2,No,2025-02-01,1599.78,436128.05
C1174,Individual,M,USA,Nevada,Home,2,No,2025-04-01,1115.72,345154.56
C1174,Individual,M,USA,Nevada,Home,2,No,2025-07-01,685.93,187417.14
C1174,Individual,M,USA,Nevada,Home,2,No,2025-10-01,1577.79,446099.24
C1175,Individual,F,USA,California,Home,2,No,2024-02-01,1172.34,314905.23
C1175,Individual,F,USA,California,Home,2,No,2024-07-01,1894.96,548558.56
C1175,Individual,F,USA,California,Home,2,No,2025-07-01,1941.62,675388.05
C1175,Individual,F,USA,California,Home,2,No,2025-10-01,788.59,227380.78
C1176,Individual,F,USA,California,Investment,4,Yes,2024-01-01,1693.0,441387.41
C1176,Individual,F,USA,California,Investment,4,Yes,2024-05-01,788.47,245418.89
C1176,Individual,F,USA,California,Investment,4,Yes,2024-10-01,1029.59,316522.59
C1177,Individual,M,USA,California,Investment,2,No,2024-02-01,654.93,247881.98
C1177,Individual,M,USA,California,Investment,2,No,2024-06-01,893.49,263286.04
C1177,Individual,M,USA,California,Investment,2,No,2024-08-01,1070.46,321100.73
C1177,Individual,M,USA,California,Investment,2,No,2024-08-01,645.76,214955.52
C1178,Individual,F,USA,California,Home,1,No,2024-05-01,662.32,187337.33
C1178,Individual,F,USA,California,Home,1,No,2024-06-01,562.64,166635.32
C1178,Individual,F,USA,California,Home,1,No,2025-01-01,1179.42,390678.42
C1179,Individual,F,USA,California,Home,4,No,2024-08-01,807.02,270484.0
C1179,Individual,F,USA,California,Home,4,No,2024-09-01,810.94,216206.13
C1179,Individual,F,USA,California,Home,4,No,2024-11-01,1519.64,361461.89
C1180,Individual,F,Belgium,Brussels,Home,2,Yes,2024-11-01,930.04,267387.07
C1180,Individual,F,Belgium,Brussels,Home,2,Yes,2025-06-01,758.3,197514.96
C1180,Individual,F,Belgium,Brussels,Home,2,Yes,2025-10-01,1755.26,413510.38
C1180,Individual,F,Belgium,Brussels,Home,2,Yes,2025-12-01,758.69,232676.83
C1181,Individual,F,USA,Nevada,Investment,5,No,2025-02-01,809.06,199578.85
C1181,Individual,F,USA,Nevada,Investment,5,No,2025-04-01,745.49,191419.3
C1181,Individual,F,USA,Nevada,Investment,5,No,2025-06-01,1263.44,352725.16
C1182,Individual,M,Germany,Bavaria,Investment,3,Yes,2024-02-01,766.61,238204.01
C1182,Individual,M,Germany,Bavaria,Investment,3,Yes,2024-06-01,1054.77,286456.48
C1182,Individual,M,Germany,Bavaria,Investment,3,Yes,2024-08-01,1629.83,539392.07
C1182,Individual,M,Germany,Bavaria,Investment,3,Yes,2025-07-01,1625.05,458130.82
C1183,Individual,M,USA,Arizona,Investment,1,No,2024-06-01,1627.52,546764.12
C1183,Individual,M,USA,Arizona,Investment,1,No,2024-10-01,1115.82,318852.87
C1183,Individual,M,USA,Arizona,Investment,1,No,2025-01-01,852.99,291299.93
C1183,Individual,M,USA,Arizona,Investment,1,No,2025-11-01,757.2,207676.96
C1184,Individual,M,France,Ile-de-France,Home,2,No,2024-03-01,734.73,202634.18
C1184,Individual,M,France,Ile-de-France,Home,2,No,2024-06-01,708.64,169191.18
C1184,Individual,M,France,Ile-de-France,Home,2,No,2025-08-01,429.34,128430.27
C1185,Individual,M,USA,California,Home,3,No,2024-07-01,1260.31,388613.55
C1185,Individual,M,USA,California,Home,3,No,2024-11-01,565.48,185323.76
C1185,Individual,M,USA,California,Home,3,No,2024-12-01,1174.48,316007.47
C1185,Individual,M,USA,California,Home,3,No,2025-06-01,1119.38,328626.21
C1186,Individual,F,USA,Nevada,Home,3,Yes,2024-03-01,881.17,271991.93
C1186,Individual,F,USA,Nevada,Home,3,Yes,2024-07-01,1059.78,284157.87
C1186,Individual,F,USA,Nevada,Home,3,Yes,2025-01-01,1724.08,585004.16
C1187,Individual,F,USA,Nevada,Home,4,No,2024-03-01,1653.49,564972.81
C1187,Individual,F,USA,Nevada,Home,4,No,2024-06-01,1053.41,326386.96
C1187,Individual,F,USA,Nevada,Home,4,No,2025-03-01,570.62,206179.46
C1188,Individual,M,Canada,Alberta,Home,1,No,2024-02-01,926.11,247542.1
C1188,Individual,M,Canada,Alberta,Home,1,No,2024-07-01,578.36,186304.06
C1188,Individual,M,Canada,Alberta,Home,1,No,2025-07-01,1439.52,422158.38
C1188,Individual,M,Canada,Alberta,Home,1,No,2025-11-01,1817.64,581530.71
C1189,Individual,M,USA,Florida,Home,2,Yes,2024-01-01,788.79,227511.01
C1189,Individual,M,USA,Florida,Home,2,Yes,2024-03-01,1163.99,360132.52
C1189,Individual,M,USA,Florida,Home,2,Yes,2024-08-01,1347.67,382331.32
C1189,Individual,M,USA,Florida,Home,2,Yes,2025-04-01,656.42,210320.24
C1190,Individual,F,USA,Texas,Home,4,No,2024-04-01,533.35,153688.18
C1190,Individual,F,USA,Texas,Home,4,No,2024-05-01,1777.51,485888.28
C1190,Individual,F,USA,Texas,Home,4,No,2024-10-01,706.3,224035.98
C1190,Individual,F,USA,Texas,Home,4,No,2025-09-01,1445.28,495056.58
